Area,State,Tenure,Median_Price,Transactions,Estimated_Size,Log_Estimated_Size,Log_Transactions,Type_Apartment,Type_Bungalow,Type_Cluster House,Type_Condominium,Type_Flat,Type_Semi D,Type_Service Residence,Type_Terrace House,Type_Town House
Kapar,Selangor,Freehold,543000.0,12,2340.5172413793102,7.758554391987181,2.5649493574615367,0,0,0,0,0,1,0,1,0
Other_Melaka,Melaka,Freehold,252500.0,12,1578.125,7.364626175150201,2.5649493574615367,0,0,0,0,0,0,0,1,0
Melaka City,Melaka,Freehold,392500.0,12,1792.2374429223744,7.491777892568741,2.5649493574615367,0,1,0,0,0,1,0,0,0
Rasah,Negeri Sembilan,Freehold,300000.0,12,1485.148514851485,7.303943162983285,2.5649493574615367,0,0,0,0,0,0,0,1,0
Other_Negeri Sembilan,Negeri Sembilan,Freehold,230000.0,12,1586.2068965517242,7.369731081626841,2.5649493574615367,0,0,0,0,0,1,0,1,0
Other_Perak,Perak,Leasehold,250000.0,12,1046.0251046025105,6.953708188235905,2.5649493574615367,0,0,0,0,0,0,0,1,0
Kluang,Johor,Freehold,215000.0,12,1287.4251497005987,7.161175937369446,2.5649493574615367,0,0,0,0,0,1,0,1,0
Wangsa Maju,Kuala Lumpur,Leasehold,840000.0,12,1962.6168224299065,7.582543369284044,2.5649493574615367,0,0,0,0,0,0,0,1,0
Simpang Ampat,Penang,Freehold,275000.0,12,1255.7077625570776,7.1362506935393,2.5649493574615367,0,0,0,0,0,0,0,1,0
Muar,Johor,Freehold,394000.0,12,1621.3991769547324,7.391661306095658,2.5649493574615367,0,0,0,0,0,0,0,1,0
Iskandar Puteri (Nusajaya),Johor,Freehold,500000.0,12,1562.5,7.354682176897896,2.5649493574615367,0,0,0,0,0,0,0,0,1
Other_Penang,Penang,Freehold,350000.0,12,1428.5714285714287,7.265129978035143,2.5649493574615367,0,0,0,0,0,1,0,1,1
Ampang,Selangor,Leasehold,420000.0,12,828.4023668639053,6.7207054015143886,2.5649493574615367,0,0,0,0,0,1,0,1,0
Batu Pahat,Johor,Freehold,300000.0,12,1538.4615384615386,7.339187983916088,2.5649493574615367,0,0,0,0,0,0,0,1,0
Other_Negeri Sembilan,Negeri Sembilan,Freehold,960000.0,12,2068.9655172413795,7.635287227783166,2.5649493574615367,0,0,0,0,0,0,0,1,0
Klang,Selangor,Freehold,866000.0,12,2460.2272727272725,7.808415395874042,2.5649493574615367,0,0,0,0,0,0,0,1,0
Other_Negeri Sembilan,Negeri Sembilan,Freehold,300000.0,12,1986.7549668874171,7.5947611235270145,2.5649493574615367,0,0,0,0,0,0,0,1,0
Cheras,Selangor,Freehold,390000.0,12,1037.2340425531916,6.945276512831653,2.5649493574615367,0,0,0,0,0,0,0,1,0
Klang,Selangor,Freehold,625000.0,12,1801.1527377521613,7.496737194705182,2.5649493574615367,0,0,0,0,0,1,0,1,0
Penampang,Sabah,Leasehold,432500.0,12,1689.453125,7.432751893280802,2.5649493574615367,0,0,0,0,0,0,0,1,0
Sungai Petani,Kedah,Freehold,265000.0,12,1299.0196078431372,7.170134626292141,2.5649493574615367,0,0,0,0,0,0,0,1,0
Skudai,Johor,Freehold,400000.0,12,808.0808080808081,6.695898798449423,2.5649493574615367,0,0,0,0,0,0,0,1,0
Kajang,Selangor,Freehold,485000.0,12,1246.7866323907456,7.129126566677121,2.5649493574615367,0,0,0,0,0,0,0,1,0
Penampang,Sabah,Leasehold,350000.0,12,897.4358974358975,6.800655359700657,2.5649493574615367,0,0,0,0,0,0,0,1,0
Other_Selangor,Selangor,Freehold,790000.0,12,2904.4117647058824,7.974330402685725,2.5649493574615367,0,0,0,0,0,1,0,1,0
Skudai,Johor,Freehold,280000.0,12,1021.8978102189781,6.930394868702999,2.5649493574615367,0,0,0,0,0,0,0,0,1
Ayer Itam,Penang,Leasehold,190000.0,12,614.8867313915857,6.423063069014897,2.5649493574615367,0,0,0,0,1,0,0,0,0
Taiping,Perak,Freehold,300000.0,12,1363.6363636363637,7.218643271861805,2.5649493574615367,0,0,0,1,0,0,0,0,0
Kuching,Sarawak,Leasehold,65500.0,12,471.2230215827338,6.1574513773442465,2.5649493574615367,1,0,0,0,1,0,0,0,0
Other_Selangor,Selangor,Freehold,150000.0,12,781.25,6.662174382548992,2.5649493574615367,0,0,0,0,1,0,0,0,0
Setapak,Kuala Lumpur,Leasehold,475000.0,12,1246.719160104987,7.1290724916387225,2.5649493574615367,0,0,0,1,0,0,0,0,0
Sungai Ara,Penang,Freehold,340000.0,12,752.212389380531,6.624347245639391,2.5649493574615367,1,0,0,0,0,0,0,0,0
Iskandar Puteri (Nusajaya),Johor,Freehold,708000.0,12,1459.7938144329896,7.286735275462209,2.5649493574615367,0,0,0,1,0,0,0,0,0
Bukit Jalil,Kuala Lumpur,Freehold,452500.0,12,1074.8218527315914,6.980840162638591,2.5649493574615367,0,0,0,1,0,0,0,0,0
Other_Penang,Penang,Freehold,289000.0,12,689.7374701670644,6.537759824177642,2.5649493574615367,0,0,0,1,0,0,0,0,0
Kepong,Kuala Lumpur,Leasehold,220000.0,12,674.8466257668712,6.515966165340428,2.5649493574615367,0,0,0,0,1,0,0,0,0
Setia Alam,Selangor,Freehold,200000.0,12,666.6666666666666,6.503789046997708,2.5649493574615367,0,0,0,0,1,0,0,0,0
Tebrau,Johor,Leasehold,390000.0,12,921.9858156028369,6.827613866673865,2.5649493574615367,0,0,0,0,0,0,1,0,0
Other_Penang,Penang,Leasehold,370000.0,12,1027.7777777777778,6.936126753111828,2.5649493574615367,1,0,0,0,0,0,0,0,0
Bandar Kinrara,Selangor,Leasehold,181500.0,12,711.7647058823529,6.569151360175306,2.5649493574615367,0,0,0,0,0,0,1,0,0
Ampang,Selangor,Leasehold,335000.0,12,496.2962962962963,6.209186018068379,2.5649493574615367,0,0,0,0,0,0,1,0,0
Cheras,Kuala Lumpur,Leasehold,380000.0,12,904.7619047619048,6.808776473229418,2.5649493574615367,0,0,0,1,0,0,0,0,0
Ampang,Selangor,Leasehold,170000.0,12,618.1818181818181,6.428398958442948,2.5649493574615367,0,0,0,0,1,0,0,0,0
Other_Kuala Lumpur,Kuala Lumpur,Leasehold,367500.0,12,947.1649484536083,6.854528483378509,2.5649493574615367,0,0,0,1,0,0,0,0,0
Other_Penang,Penang,Freehold,192500.0,12,645.9731543624162,6.47230480115539,2.5649493574615367,1,0,0,0,0,0,0,0,0
Johor Bahru,Johor,Leasehold,265000.0,12,860.3896103896104,6.7585469112396455,2.5649493574615367,1,0,0,0,0,0,0,0,0
Other_Kuala Lumpur,Kuala Lumpur,Leasehold,467500.0,12,865.7407407407408,6.764739901774575,2.5649493574615367,0,0,0,1,0,0,0,0,0
Other_Penang,Penang,Freehold,786500.0,12,1389.5759717314488,7.237473308450085,2.5649493574615367,0,0,0,1,0,0,0,0,0
Sentul,Kuala Lumpur,Leasehold,295000.0,12,850.1440922190202,6.74658143529661,2.5649493574615367,1,0,0,0,0,0,0,0,0
Other_Penang,Penang,Leasehold,245000.0,12,704.0229885057471,6.558230410090216,2.5649493574615367,0,0,0,0,1,0,0,0,0
Other_Selangor,Selangor,Leasehold,495000.0,12,1112.3595505617977,7.015137345434177,2.5649493574615367,0,0,0,1,0,0,0,0,0
Kuching,Sarawak,Leasehold,66000.0,12,496.2406015037594,6.209074016607763,2.5649493574615367,0,0,0,0,1,0,0,0,0
Subang Jaya,Selangor,Freehold,470000.0,12,1000.0,6.90875477931522,2.5649493574615367,0,0,0,0,0,0,1,0,0
Ampang,Kuala Lumpur,Freehold,530000.0,12,886.2876254180602,6.788169197410287,2.5649493574615367,0,0,0,0,0,0,1,0,0
Iskandar Puteri (Nusajaya),Johor,Freehold,446150.0,12,1020.9382151029748,6.929456314046722,2.5649493574615367,0,0,0,0,0,0,1,0,0
Gelugor,Penang,Freehold,330000.0,12,683.2298136645962,6.528293846082027,2.5649493574615367,1,0,0,0,0,0,0,0,0
Ayer Itam,Penang,Freehold,220000.0,12,689.6551724137931,6.537640672314758,2.5649493574615367,0,0,0,0,1,0,0,0,0
Other_Kuala Lumpur,Kuala Lumpur,Freehold,499600.0,12,620.6211180124224,6.432330772112805,2.5649493574615367,0,0,0,0,0,0,1,0,0
Other_Kuala Lumpur,Kuala Lumpur,Freehold,295000.0,12,1006.8259385665528,6.915550753726908,2.5649493574615367,0,0,0,1,0,0,0,0,0
Bandar Sunway,Selangor,Leasehold,692500.0,12,1476.545842217484,7.298137775680475,2.5649493574615367,0,0,0,1,0,0,0,0,0
Other_Selangor,Selangor,Freehold,340000.0,12,790.6976744186046,6.674179594720257,2.5649493574615367,1,0,0,0,0,0,0,0,0
Other_Selangor,Selangor,Freehold,650000.0,12,1356.9937369519832,7.2137636961433405,2.5649493574615367,0,0,0,1,0,0,0,0,0
Subang Jaya,Selangor,Leasehold,545000.0,12,1221.9730941704036,7.109040135584504,2.5649493574615367,0,0,0,1,0,0,0,0,0
Bukit Mertajam,Penang,Freehold,75000.0,12,551.4705882352941,6.314400198011661,2.5649493574615367,0,0,0,0,1,0,0,0,0
Kota Kinabalu,Sabah,Leasehold,185000.0,12,460.19900497512435,6.133829630923202,2.5649493574615367,1,0,0,0,0,0,0,0,0
Setapak,Kuala Lumpur,Leasehold,190000.0,12,701.1070110701107,6.5540858298302185,2.5649493574615367,0,0,0,0,1,0,0,0,0
Other_Putrajaya,Putrajaya,Freehold,250000.0,12,700.2801120448179,6.552907396442357,2.5649493574615367,0,0,0,0,1,0,0,0,0
Serendah,Selangor,Freehold,130000.0,12,702.7027027027027,6.55635596966813,2.5649493574615367,1,0,0,0,0,0,0,0,0
Cyberjaya,Selangor,Freehold,364315.0,12,1282.7992957746478,7.157579160329972,2.5649493574615367,0,0,0,1,0,0,0,0,0
Muar,Johor,Freehold,155000.0,12,704.5454545454545,6.558971198055768,2.5649493574615367,1,0,0,0,0,0,0,0,0
Semenyih,Selangor,Freehold,262500.0,12,797.8723404255319,6.683201158815202,2.5649493574615367,1,0,0,0,0,0,0,0,0
Sentul,Kuala Lumpur,Leasehold,342500.0,12,889.6103896103896,6.791907058674474,2.5649493574615367,0,0,0,1,0,0,0,0,0
Masai,Johor,Freehold,410000.0,12,990.3381642512078,6.899055711491974,2.5649493574615367,0,0,0,0,0,0,1,0,0
Klang,Selangor,Freehold,330000.0,12,982.1428571428571,6.890754437302112,2.5649493574615367,1,0,0,0,0,0,0,0,0
Cheras,Kuala Lumpur,Leasehold,377500.0,12,737.3046875,6.604356595090068,2.5649493574615367,1,0,0,0,0,0,0,0,0
Serendah,Selangor,Freehold,132500.0,12,798.1927710843373,6.683602182103668,2.5649493574615367,0,0,0,0,1,0,0,0,0
Subang Jaya,Selangor,Freehold,282500.0,12,818.8405797101449,6.709109906369627,2.5649493574615367,1,0,0,0,0,0,0,0,0
Other_Sabah,Sabah,Leasehold,195000.0,12,833.3333333333334,6.7266330027636645,2.5649493574615367,1,0,0,0,0,0,0,0,0
Setapak,Kuala Lumpur,Freehold,500000.0,12,938.0863039399625,6.844907385463947,2.5649493574615367,0,0,0,0,0,0,1,0,0
Nilai,Negeri Sembilan,Freehold,260000.0,12,582.9596412556053,6.369831873001166,2.5649493574615367,0,0,0,0,0,0,1,0,0
Tanjong Tokong,Penang,Freehold,570000.0,12,1047.7941176470588,6.955396323782979,2.5649493574615367,0,0,0,1,0,0,0,0,0
Other_Sabah,Sabah,Leasehold,160000.0,12,608.3650190114068,6.41241746255977,2.5649493574615367,1,0,0,0,0,0,0,0,0
Other_Penang,Penang,Freehold,408000.0,11,1545.4545454545455,7.343720199811212,2.4849066497880004,0,0,0,0,0,1,0,1,0
Ipoh,Perak,Leasehold,280000.0,11,1133.6032388663969,7.034038299521212,2.4849066497880004,0,0,0,0,0,0,0,1,0
Ipoh,Perak,Freehold,370000.0,11,1480.0,7.300472814267799,2.4849066497880004,0,0,0,0,0,0,0,1,0
Other_Selangor,Selangor,Freehold,465000.0,11,1302.5210084033613,7.172824350162254,2.4849066497880004,0,0,0,0,0,0,0,1,0
Batu Caves,Kuala Lumpur,Leasehold,590000.0,11,1006.8259385665528,6.915550753726908,2.4849066497880004,0,0,0,0,0,0,0,1,0
Simpang Ampat,Penang,Freehold,290000.0,11,1169.3548387096773,7.065062262759874,2.4849066497880004,0,0,0,0,0,0,0,1,0
Seremban,Negeri Sembilan,Freehold,568000.0,11,1430.7304785894207,7.266639116530706,2.4849066497880004,0,0,0,0,0,0,0,1,0
Other_Melaka,Melaka,Freehold and Leasehold,320000.0,11,1568.6274509803923,7.358593577814888,2.4849066497880004,0,0,0,0,0,1,0,1,0
Other_Sarawak,Sarawak,Leasehold,500000.0,11,2000.0,7.601402334583733,2.4849066497880004,0,0,0,0,0,1,0,1,0
Other_Penang,Penang,Freehold,560000.0,11,1623.1884057971015,7.392763527414447,2.4849066497880004,0,0,0,0,0,1,0,1,0
Taiping,Perak,Freehold,369900.0,11,2889.84375,7.969303693513206,2.4849066497880004,0,0,0,0,0,1,0,0,0
Rasah,Negeri Sembilan,Freehold,390000.0,11,1688.3116883116884,7.432076439931378,2.4849066497880004,0,0,0,0,0,0,0,1,0
Batu Gajah,Perak,Leasehold,290000.0,11,1726.1904761904761,7.454251365168765,2.4849066497880004,0,0,0,0,0,0,0,1,0
Klang,Selangor,Freehold,500000.0,11,1538.4615384615386,7.339187983916088,2.4849066497880004,0,0,0,0,0,0,0,1,0
Ipoh,Perak,Leasehold,399880.0,11,1895.1658767772512,7.547589166739852,2.4849066497880004,0,0,0,0,0,0,0,1,0
Other_Perak,Perak,Freehold,318800.0,11,1801.129943502825,7.49672454628032,2.4849066497880004,0,0,1,0,0,0,0,1,0
Seremban 2,Negeri Sembilan,Freehold,755000.0,11,3199.1525423728813,8.070953757143188,2.4849066497880004,0,0,0,0,0,1,0,1,0
Seremban 2,Negeri Sembilan,Freehold,580000.0,11,2801.9323671497586,7.938421422136532,2.4849066497880004,0,1,0,0,0,1,0,1,0
Other_Perak,Perak,Leasehold,140000.0,11,1196.5811965811965,7.088059132064654,2.4849066497880004,0,0,0,0,0,0,0,1,0
Senawang,Negeri Sembilan,Leasehold,397083.0,11,1627.389344262295,7.395346672921768,2.4849066497880004,0,0,0,0,0,0,0,1,0
Other_Pahang,Pahang,Freehold,260000.0,11,1397.8494623655913,7.243405365134247,2.4849066497880004,0,0,0,0,0,0,0,1,0
Other_Negeri Sembilan,Negeri Sembilan,Freehold,260000.0,11,1244.0191387559807,7.126906181275416,2.4849066497880004,0,0,0,0,0,0,0,1,0
Other_Pahang,Pahang,Leasehold,243750.0,11,1542.7215189873418,7.341951350967129,2.4849066497880004,0,0,0,0,0,0,0,1,0
Simpang Ampat,Penang,Freehold,575000.0,11,1537.433155080214,7.338519745706542,2.4849066497880004,0,0,0,0,0,1,0,1,0
Port Dickson,Negeri Sembilan,Leasehold,375000.0,11,2167.6300578034684,7.6818509374065975,2.4849066497880004,0,0,0,0,0,1,0,1,0
Ipoh,Perak,Leasehold,435240.0,11,2391.4285714285716,7.780064267679165,2.4849066497880004,0,0,1,0,0,1,0,0,0
Other_Johor,Johor,Freehold,363500.0,11,1913.157894736842,7.5570330632482525,2.4849066497880004,0,0,0,0,0,0,0,1,0
Kampar,Perak,Leasehold,239800.0,11,1402.3391812865498,7.2466098051872,2.4849066497880004,0,0,0,0,0,0,0,1,0
Sungai Karang,Pahang,Leasehold,340000.0,11,2537.313432835821,7.839255136644532,2.4849066497880004,0,0,0,0,0,0,0,1,0
Sepang,Selangor,Leasehold,381000.0,11,1400.735294117647,7.245466243860929,2.4849066497880004,0,0,0,0,0,0,0,1,0
Kuala Kedah,Kedah,Freehold,350260.0,11,2366.6216216216217,7.7696411950698625,2.4849066497880004,0,0,0,0,0,1,0,1,0
Other_Perak,Perak,Freehold,317800.0,11,1699.4652406417113,7.438657163568952,2.4849066497880004,0,0,0,0,0,1,0,1,0
Other_Perak,Perak,Freehold,288000.0,11,1540.1069518716577,7.3402562371114035,2.4849066497880004,0,0,0,0,0,0,0,1,0
Ipoh,Perak,Leasehold,280000.0,11,1530.0546448087432,7.333712087253744,2.4849066497880004,0,0,0,0,0,0,0,1,0
Other_Melaka,Melaka,Leasehold,220000.0,11,1527.7777777777778,7.332223857091597,2.4849066497880004,0,0,1,0,0,0,0,1,0
Tambun,Perak,Leasehold,608000.0,11,2068.0272108843537,7.634833829367302,2.4849066497880004,0,0,0,0,0,0,0,1,1
Kulai,Johor,Freehold,488000.0,11,1682.7586206896551,7.428783847645931,2.4849066497880004,0,0,0,0,0,0,0,1,0
Raub,Pahang,Leasehold,200000.0,11,1190.4761904761904,7.0829483135243585,2.4849066497880004,0,0,0,0,0,0,0,1,0
Bukit Mertajam,Penang,Freehold,860000.0,11,2613.9817629179333,7.8690124024471455,2.4849066497880004,0,0,0,0,0,1,0,0,0
Ampang,Selangor,Leasehold,530000.0,11,1060.0,6.966967138613983,2.4849066497880004,0,0,0,0,0,0,0,1,0
Other_Johor,Johor,Freehold,366000.0,11,1564.1025641025642,7.355706636994626,2.4849066497880004,0,0,0,0,0,1,0,1,0
Puchong,Selangor,Leasehold,756000.0,11,1405.2044609665427,7.248649482115699,2.4849066497880004,0,0,0,0,0,1,0,1,0
Other_Johor,Johor,Freehold,260000.0,11,1214.9532710280373,7.103283633356831,2.4849066497880004,0,0,0,0,0,0,0,1,0
Johor Bahru,Johor,Freehold,738000.0,11,2553.6332179930796,7.845663937731322,2.4849066497880004,0,0,0,0,0,1,0,1,0
Setia Alam,Selangor,Freehold,700000.0,11,1380.670611439842,7.231048633980328,2.4849066497880004,0,0,0,0,0,0,0,1,0
Muar,Johor,Freehold,498000.0,11,1765.9574468085107,7.477014389861358,2.4849066497880004,0,0,0,0,0,0,0,1,0
Other_Penang,Penang,Freehold,670000.0,11,2723.5772357723577,7.910068552225618,2.4849066497880004,0,0,0,0,0,1,0,1,0
Batu Berendam,Melaka,Leasehold,388000.0,11,1552.0,7.347943823148687,2.4849066497880004,0,0,0,0,0,0,0,1,0
Batu Berendam,Melaka,Freehold and Leasehold,380000.0,11,1412.639405204461,7.253922796398275,2.4849066497880004,0,0,0,0,0,0,0,1,0
Sungai Petani,Kedah,Freehold,175000.0,11,1129.032258064516,7.0300014582586785,2.4849066497880004,0,0,0,0,0,0,0,1,0
Masai,Johor,Freehold and Leasehold,780000.0,11,1984.7328244274809,7.593743306062506,2.4849066497880004,0,0,0,0,0,0,0,1,0
Shah Alam,Selangor,Leasehold,450000.0,11,1401.8691588785048,7.246274817648525,2.4849066497880004,0,0,0,0,0,0,0,1,0
Dengkil,Selangor,Freehold,685000.0,11,1743.0025445292622,7.463938063486933,2.4849066497880004,0,0,0,0,0,0,0,1,0
Batu Gajah,Perak,Leasehold,275000.0,11,1821.1920529801325,7.507795480047623,2.4849066497880004,0,0,0,0,0,0,0,1,0
Other_Melaka,Melaka,Leasehold,300000.0,11,1369.86301369863,7.223195757501439,2.4849066497880004,0,0,0,0,0,0,0,1,0
Other_Selangor,Selangor,Leasehold,330000.0,11,1024.8447204968943,6.9332716697320365,2.4849066497880004,0,0,0,0,0,0,0,1,0
Seremban,Negeri Sembilan,Freehold,275000.0,11,1155.4621848739496,7.053120783232841,2.4849066497880004,0,0,0,0,0,0,0,1,0
Bandar Sri Sendayan,Negeri Sembilan,Freehold,580000.0,11,1877.022653721683,7.537974722380056,2.4849066497880004,0,0,0,0,0,0,0,1,0
Kuching,Sarawak,Leasehold,600000.0,11,2362.2047244094488,7.767773910932806,2.4849066497880004,0,0,0,0,0,0,0,1,0
Bukit Mertajam,Penang,Freehold,400000.0,11,1492.5373134328358,7.308902621229467,2.4849066497880004,0,0,0,0,0,0,0,1,0
Other_Selangor,Selangor,Freehold,748000.0,11,1472.4409448818897,7.295355723248973,2.4849066497880004,0,0,0,0,0,0,0,1,0
Ipoh,Perak,Leasehold,250000.0,11,1712.3287671232877,7.4461934046744105,2.4849066497880004,0,0,0,0,0,1,0,1,0
Petaling Jaya,Selangor,Freehold and Leasehold,695000.0,11,4290.123456790124,8.36430385567765,2.4849066497880004,0,1,0,0,0,0,0,1,0
Other_Selangor,Selangor,Leasehold,280000.0,11,1120.0,7.02197642307216,2.4849066497880004,0,0,0,0,0,0,0,1,0
Mentakab,Pahang,Freehold,137000.0,11,736.5591397849462,6.603346274537876,2.4849066497880004,0,0,0,0,0,0,0,1,0
Other_Melaka,Melaka,Freehold,280000.0,11,1538.4615384615386,7.339187983916088,2.4849066497880004,0,0,0,0,0,1,0,1,0
Other_Kuala Lumpur,Kuala Lumpur,Leasehold,650000.0,11,1473.922902494331,7.296360997912454,2.4849066497880004,0,0,0,0,0,0,0,1,0
Ampang,Selangor,Leasehold,420000.0,11,1037.037037037037,6.9450867442424915,2.4849066497880004,0,0,0,0,0,0,0,1,0
Kepala Batas,Penang,Freehold,310000.0,11,1441.860465116279,7.2743828563272235,2.4849066497880004,0,0,0,0,0,1,0,1,0
Sungai Buloh,Selangor,Leasehold,575000.0,11,1241.900647948164,7.125203159070956,2.4849066497880004,0,0,0,0,0,0,0,1,0
Ulu Bernam,Perak,Leasehold,260000.0,11,1452.513966480447,7.281739328814442,2.4849066497880004,0,0,0,0,0,0,0,1,0
Other_Sarawak,Sarawak,Leasehold,270000.0,11,1377.5510204081634,7.2287882413191396,2.4849066497880004,0,0,0,0,0,0,0,1,0
Batu Gajah,Perak,Leasehold,260000.0,11,1397.8494623655913,7.243405365134247,2.4849066497880004,0,0,0,0,0,0,0,1,0
Other_Penang,Penang,Freehold,625000.0,11,1666.6666666666667,7.419180722820095,2.4849066497880004,0,0,0,0,0,0,0,1,0
Kulim,Kedah,Freehold,395000.0,11,1242.138364779874,7.125394400504593,2.4849066497880004,0,0,0,0,0,0,0,1,0
Ipoh,Perak,Freehold,240000.0,11,1333.3333333333333,7.196187070324464,2.4849066497880004,0,0,0,0,0,0,0,1,0
Batu Gajah,Perak,Freehold,825510.0,11,2579.71875,7.85582322438931,2.4849066497880004,0,0,0,0,0,0,0,1,0
Other_Kedah,Kedah,Freehold,326800.0,11,1223.9700374531835,7.110671663457805,2.4849066497880004,0,0,0,0,0,0,0,1,0
Other_Negeri Sembilan,Negeri Sembilan,Freehold,280000.0,11,2187.5,7.69097165663095,2.4849066497880004,0,0,0,0,0,1,0,1,0
Tampin,Negeri Sembilan,Freehold,200000.0,11,1257.861635220126,7.137963127464829,2.4849066497880004,0,0,0,0,0,0,0,1,0
Sungai Buloh,Selangor,Freehold,872000.0,11,1879.3103448275863,7.539192119236231,2.4849066497880004,0,0,0,0,0,0,0,1,0
Ulu Tiram,Johor,Freehold,630000.0,11,1475.4098360655737,7.297368633329245,2.4849066497880004,0,0,0,0,0,0,0,1,0
Other_Melaka,Melaka,Freehold,240000.0,11,2033.8983050847457,7.618201123696678,2.4849066497880004,0,0,0,0,0,0,0,1,0
Kuala Lipis,Pahang,Freehold,289000.0,11,1430.6930693069307,7.2666129874709515,2.4849066497880004,0,0,0,0,0,0,0,1,0
Batu Pahat,Johor,Freehold,235000.0,11,2350.0,7.762596048540069,2.4849066497880004,0,0,0,0,0,1,0,1,0
Kuching,Sarawak,Freehold and Leasehold,730000.0,11,2016.5745856353592,7.609651368796745,2.4849066497880004,0,0,0,0,0,0,0,1,0
Other_Melaka,Melaka,Freehold and Leasehold,300000.0,11,1775.1479289940828,7.482202213435941,2.4849066497880004,0,0,0,0,0,0,0,1,0
Rantau,Negeri Sembilan,Freehold and Leasehold,190000.0,11,1557.377049180328,7.351400205611144,2.4849066497880004,0,0,0,0,0,0,0,1,0
Other_Melaka,Melaka,Freehold and Leasehold,300000.0,11,1449.2753623188405,7.279508722432415,2.4849066497880004,0,0,0,0,0,0,0,1,0
Sungai Petani,Kedah,Freehold,230000.0,11,1755.7251908396947,7.4712066677808675,2.4849066497880004,0,0,0,0,0,1,0,1,0
Mentakab,Pahang,Freehold,308000.0,11,1664.8648648648648,7.418099705910416,2.4849066497880004,0,0,0,0,0,0,0,1,0
Kapar,Selangor,Leasehold,360000.0,11,1304.3478260869565,7.174224817643044,2.4849066497880004,0,0,0,0,0,0,0,1,0
Bukit Mertajam,Penang,Freehold,350000.0,11,1129.032258064516,7.0300014582586785,2.4849066497880004,0,0,0,0,0,0,0,1,0
Chemor,Perak,Freehold,255000.0,11,1342.1052631578948,7.2027395725715575,2.4849066497880004,0,0,0,0,0,0,0,1,0
Batu Pahat,Johor,Freehold,380000.0,11,1623.931623931624,7.393221016298012,2.4849066497880004,0,0,0,0,0,0,0,1,0
Other_Johor,Johor,Freehold,405900.0,11,1757.142857142857,7.472013336117024,2.4849066497880004,0,0,0,0,0,0,0,1,0
Cheras,Selangor,Freehold and Leasehold,830000.0,11,1754.7568710359408,7.470655308479253,2.4849066497880004,0,0,0,0,0,0,0,1,0
Sikamat,Negeri Sembilan,Freehold,143000.0,11,1108.5271317829458,7.011689196136696,2.4849066497880004,0,0,1,0,0,0,0,0,0
Bukit Mertajam,Penang,Freehold,375000.0,11,1209.6774193548388,7.098935332639326,2.4849066497880004,0,0,0,0,0,0,0,1,0
Tanjong Duabelas,Selangor,Freehold,390000.0,11,1780.8219178082193,7.485391669147143,2.4849066497880004,0,0,0,0,0,0,0,1,0
Sungai Petani,Kedah,Freehold,200000.0,11,1041.6666666666667,6.949536812997092,2.4849066497880004,0,0,0,0,0,0,0,1,0
Simpang Ampat,Penang,Freehold,495000.0,11,1655.5183946488294,7.412473326205207,2.4849066497880004,0,0,0,0,0,1,0,1,0
Kuching,Sarawak,Leasehold,400000.0,11,2234.63687150838,7.7122814201511005,2.4849066497880004,0,0,0,0,0,0,0,1,0
Skudai,Johor,Freehold,650000.0,11,1525.8215962441313,7.330943465547127,2.4849066497880004,0,0,1,0,0,0,0,1,0
Skudai,Johor,Freehold,900000.0,11,3409.090909090909,8.134494229479655,2.4849066497880004,0,0,1,0,0,1,0,0,0
Subang Jaya,Selangor,Freehold,915000.0,11,1776.6990291262136,7.483075126788092,2.4849066497880004,0,0,0,0,0,0,0,1,0
Other_Terengganu,Terengganu,Freehold and Leasehold,360000.0,11,4337.349397590361,8.375249231617403,2.4849066497880004,0,1,0,0,0,1,0,0,0
Other_Sarawak,Sarawak,Leasehold,680000.0,11,5964.912280701755,8.69381726176542,2.4849066497880004,0,1,0,0,0,0,0,0,0
Batu Caves,Kuala Lumpur,Leasehold,820000.0,11,1855.2036199095023,7.526288616331518,2.4849066497880004,0,0,0,0,0,0,0,1,0
Sandakan,Sabah,Leasehold,400000.0,11,1242.2360248447205,7.125472956706993,2.4849066497880004,0,0,0,0,0,0,0,1,0
Skudai,Johor,Freehold,600000.0,11,1680.672268907563,7.427543975476328,2.4849066497880004,0,0,1,0,0,0,0,1,0
Kota Samarahan,Sarawak,Freehold,320000.0,11,1290.3225806451612,7.1634222284534985,2.4849066497880004,0,0,0,0,0,0,0,1,0
Bangi,Selangor,Leasehold,360000.0,11,1000.0,6.90875477931522,2.4849066497880004,0,0,0,0,0,0,0,1,0
Taiping,Perak,Freehold,405000.0,11,2098.4455958549224,7.649428586883012,2.4849066497880004,0,0,0,0,0,1,0,1,0
Bangi,Selangor,Leasehold,550000.0,11,1354.679802955665,7.212058307102912,2.4849066497880004,0,0,0,0,0,0,0,1,0
Cheras,Kuala Lumpur,Freehold,625000.0,11,1726.5193370165746,7.454441749221188,2.4849066497880004,0,0,0,0,0,0,0,1,0
Batu Pahat,Johor,Freehold,439800.0,11,1691.5384615384614,7.433984729218604,2.4849066497880004,0,0,0,0,0,0,0,1,0
Muar,Johor,Freehold,560000.0,11,2162.162162162162,7.6793263940916345,2.4849066497880004,0,0,0,0,0,1,0,1,0
Simpang Pulai,Perak,Leasehold,310000.0,11,1409.090909090909,7.25140945582638,2.4849066497880004,0,0,0,0,0,0,0,1,0
